id,Smoker Prediction,Smoker Probability
183097,0,0.0048844046
183098,0,0.0035036015
183099,1,0.6930974
183100,1,0.5748051
183101,0,0.08156815
183102,0,0.019420601
183103,0,0.453136
183104,1,0.7100363
183105,0,0.10000236
183106,1,0.70697737
183107,0,0.0650185
183108,0,0.010548508
183109,0,0.11417936
183110,1,0.66741407
183111,0,0.037065424
183112,0,0.00027380884
183113,1,0.5852622
183114,0,0.236638
183115,1,0.8459663
183116,0,0.37754986
183117,0,0.0029936642
183118,0,0.05177113
183119,0,0.023845844
183120,1,0.50275475
183121,0,0.011039627
183122,1,0.754006
183123,1,0.8604341
183124,1,0.6963306
183125,1,0.8459758
183126,0,0.0135291815
183127,1,0.6624887
183128,1,0.79910827
183129,1,0.8306708
183130,1,0.5187228
183131,1,0.8256758
183132,0,0.19046721
183133,0,0.3962204
183134,0,0.13364156
183135,1,0.7048232
183136,1,0.84464747
183137,0,0.0588722
183138,1,0.6581127
183139,1,0.597946
183140,0,0.04818547
183141,0,0.10214768
183142,1,0.667864
183143,1,0.84922
183144,1,0.7844673
183145,0,0.021772826
183146,0,0.015073294
183147,1,0.629454
183148,0,0.0069135907
183149,1,0.7743512
183150,0,0.0050183944
183151,1,0.8145314
183152,0,0.022268316
183153,0,0.010861443
183154,1,0.7186142
183155,1,0.59386766
183156,0,0.3368695
183157,0,0.39530498
183158,1,0.6452489
183159,0,0.4689093
183160,1,0.5506923
183161,0,0.32108128
183162,0,0.07229201
183163,0,0.4594459
183164,1,0.6302218
183165,1,0.6584216
183166,0,0.0054629263
183167,1,0.6542705
183168,0,0.00090309174
183169,1,0.69080555
183170,1,0.7009972
183171,1,0.84206957
183172,0,0.0034602813
183173,0,0.40475807
183174,0,0.21260181
183175,0,0.19388019
183176,1,0.7963283
183177,0,0.0048091183
183178,0,0.0062249023
183179,0,0.005705496
183180,0,0.16952606
183181,1,0.66842896
183182,0,0.15971662
183183,1,0.71878815
183184,1,0.8265297
183185,0,0.2272399
183186,0,0.10286709
183187,0,0.025064569
183188,0,0.124426894
183189,0,0.49873388
183190,1,0.6405282
183191,1,0.8303743
183192,1,0.670798
183193,1,0.8997293
183194,1,0.8009602
183195,1,0.7344781
183196,0,0.007286338
183197,1,0.63429844
183198,1,0.9270386
183199,1,0.510107
183200,0,0.00025233105
183201,1,0.8110067
183202,0,0.12996897
183203,1,0.863803
183204,0,0.43680966
183205,0,0.4612639
183206,1,0.5801202
183207,1,0.6949204
183208,0,0.004712788
183209,0,0.00072705693
183210,0,0.045104295
183211,0,0.34122145
183212,1,0.6742158
183213,0,0.0053797606
183214,0,0.08401164
183215,0,0.0068120244
183216,0,0.45840272
183217,0,0.4264435
183218,1,0.5805087
183219,0,0.0042617447
183220,0,0.010993686
183221,1,0.8282806
183222,0,0.2981875
183223,0,0.0902967
183224,0,0.06106225
183225,0,0.00080654933
183226,0,0.013362653
183227,0,0.0025270346
183228,1,0.92961985
183229,0,0.003249381
183230,0,0.0027703873
183231,1,0.762329
183232,1,0.5631229
183233,0,0.015677845
183234,1,0.6043267
183235,1,0.8499619
183236,0,0.45888484
183237,1,0.64535266
183238,0,0.48929965
183239,0,0.0476342
183240,0,0.44696552
183241,1,0.5593143
183242,1,0.91492265
183243,0,0.013530736
183244,1,0.8657603
183245,1,0.6357668
183246,0,0.016268164
183247,0,0.0054411893
183248,0,0.33752453
183249,1,0.75181264
183250,0,0.0105471
183251,0,0.0077463174
183252,0,0.04824362
183253,0,0.0025240376
183254,0,0.02664035
183255,1,0.5593093
183256,0,0.45943257
183257,1,0.6653506
183258,1,0.72403806
183259,0,0.3908308
183260,0,0.38350976
183261,1,0.84698075
183262,1,0.7723603
183263,0,0.43226832
183264,0,0.03114976
183265,1,0.76455617
183266,1,0.78138113
183267,0,0.0018658006
183268,1,0.5699238
183269,0,0.0022969241
183270,1,0.7047219
183271,0,0.08239527
183272,1,0.7723132
183273,0,0.19910204
183274,1,0.5985338
183275,0,0.00066094205
183276,1,0.56747574
183277,1,0.6058742
183278,0,0.015205305
183279,0,0.16541155
183280,0,0.03645693
183281,1,0.71174073
183282,1,0.6506991
183283,0,0.018447055
183284,0,0.0011529872
183285,1,0.58871
183286,0,0.05165098
183287,1,0.8730966
183288,1,0.7489585
183289,0,0.0025867845
183290,0,0.0018097631
183291,0,0.033365957
183292,1,0.77383566
183293,0,0.47762218
183294,1,0.51292056
183295,0,0.003913859
183296,0,0.011294429
183297,0,0.019487966
183298,0,0.00035010235
183299,0,0.011953465
183300,1,0.82989526
183301,0,0.16494733
183302,0,0.0043817456
183303,1,0.7250745
183304,0,0.0019406704
183305,1,0.75767344
183306,0,0.4958909
183307,0,0.0929646
183308,0,0.17724442
183309,0,0.0036161696
183310,0,0.49218315
183311,0,0.06456374
183312,1,0.5669711
183313,0,0.468259
183314,0,0.033922065
183315,1,0.77528006
183316,0,0.0041729985
183317,1,0.7881499
183318,0,0.36480618
183319,0,0.31914127
183320,1,0.6728599
183321,0,0.00013338083
183322,1,0.5995975
183323,1,0.6958693
183324,1,0.8022943
183325,1,0.8365535
183326,1,0.6148087
183327,0,0.31406718
183328,1,0.5624342
183329,1,0.8466531
183330,1,0.7907182
183331,1,0.8173983
183332,0,0.4867074
183333,1,0.62612665
183334,1,0.5360033
183335,0,0.3454908
183336,1,0.75668633
183337,0,0.0008071959
183338,1,0.76057893
183339,0,0.16004138
183340,1,0.91407794
183341,1,0.8297417
183342,1,0.5151253
183343,1,0.83997375
183344,0,0.47690585
183345,0,0.053308945
183346,1,0.6380779
183347,1,0.81085044
183348,0,0.4148533
183349,1,0.619581
183350,1,0.5820148
183351,0,0.35861772
183352,1,0.67991596
183353,0,0.3910274
183354,0,0.4465551
183355,1,0.6125412
183356,0,0.005634624
183357,0,0.02981622
183358,1,0.61519504
183359,1,0.81582165
183360,1,0.7685478
183361,1,0.5566591
183362,0,0.017016515
183363,0,0.048717752
183364,1,0.71962047
183365,1,0.8817302
183366,1,0.64521456
183367,0,0.040044613
183368,0,0.011830952
183369,0,0.0009655393
183370,1,0.7597997
183371,1,0.66314834
183372,0,0.026665615
183373,0,0.06741754
183374,0,0.012868907
183375,1,0.67607003
183376,1,0.56945795
183377,0,0.41776037
183378,1,0.72694504
183379,1,0.7393434
183380,1,0.9183363
183381,1,0.68441635
183382,1,0.58120984
183383,1,0.8298891
183384,0,0.0040249396
183385,0,0.005595354
183386,1,0.8272071
183387,1,0.8378928
183388,1,0.66594946
183389,0,0.19397265
183390,0,0.4939597
183391,1,0.5681954
183392,0,0.010700449
183393,0,0.019918298
183394,0,0.012224751
183395,0,0.0036712848
183396,0,0.0003994954
183397,0,0.00034714869
183398,0,0.35984743
183399,1,0.72023016
183400,0,0.11058905
183401,1,0.5253819
183402,0,0.37522122
183403,0,0.00049470103
183404,1,0.70250446
183405,0,0.4846041
183406,1,0.89496535
183407,1,0.5707341
183408,1,0.8489771
183409,0,0.058902115
183410,0,0.026861029
183411,1,0.8150022
183412,0,0.021000227
183413,0,0.12120384
183414,1,0.5249749
183415,1,0.8534132
183416,1,0.5610198
183417,0,0.4234909
183418,1,0.51896834
183419,0,0.41350377
183420,1,0.84582776
183421,1,0.64507407
183422,1,0.5552253
183423,1,0.73140186
183424,1,0.72390044
183425,0,0.35180026
183426,0,0.16825177
183427,0,0.0047948076
183428,0,0.3731494
183429,1,0.61019695
183430,1,0.67414564
183431,0,0.30644506
183432,0,0.017583942
183433,1,0.81604695
183434,1,0.5848721
183435,1,0.77138597
183436,0,0.0032366803
183437,1,0.6197525
183438,1,0.7265041
183439,0,0.0025935043
183440,0,0.0005769624
183441,0,0.26644933
183442,1,0.7654358
183443,1,0.7618158
183444,0,0.037362937
183445,0,0.113424025
183446,1,0.81248236
183447,1,0.573105
183448,0,0.017240709
183449,1,0.75610393
183450,1,0.82623994
183451,0,0.4183122
183452,0,0.002263244
183453,1,0.62310785
183454,0,0.020329714
183455,1,0.7332485
183456,1,0.67692196
183457,0,0.13950786
183458,1,0.51459306
183459,1,0.86972576
183460,0,0.37280577
183461,0,0.0063893683
183462,1,0.644363
183463,0,0.0029589874
183464,0,0.063690335
183465,1,0.7445438
183466,1,0.5303724
183467,1,0.5023794
183468,1,0.51788753
183469,1,0.6979964
183470,0,0.126423
183471,0,0.0005714494
183472,0,0.027544703
183473,0,0.00013139879
183474,1,0.8500435
183475,1,0.52654856
183476,1,0.58007497
183477,0,0.0025598698
183478,0,0.20229909
183479,0,0.48627245
183480,0,0.04980916
183481,0,0.2721227
183482,1,0.79803115
183483,0,0.0072938194
183484,1,0.7612606
183485,1,0.81385434
183486,0,0.43658423
183487,1,0.6969368
183488,0,0.47102898
183489,1,0.52798396
183490,0,0.28750062
183491,0,0.22645722
183492,0,0.48703867
183493,1,0.7349466
183494,0,0.01889041
183495,1,0.51938105
183496,1,0.7766349
183497,1,0.7141724
183498,0,0.00025181627
183499,0,0.0015066157
183500,1,0.5876231
183501,0,0.20089309
183502,0,0.38402003
183503,0,0.17218365
183504,0,0.019019308
183505,0,0.03576983
183506,0,0.41878858
183507,0,0.016115293
183508,1,0.60573673
183509,1,0.6867271
183510,0,0.09598919
183511,0,0.052912265
183512,1,0.64246947
183513,0,0.01712326
183514,1,0.5889652
183515,0,0.00025102738
183516,0,0.012369516
183517,0,0.39655307
183518,0,0.0006758821
183519,1,0.6994967
183520,1,0.78936136
183521,1,0.74645156
183522,1,0.8299179
183523,0,0.3279411
183524,0,0.4906312
183525,0,0.43256697
183526,0,0.23537707
183527,0,0.04349716
183528,0,0.028787307
183529,1,0.7625771
183530,1,0.8026464
183531,1,0.7281743
183532,1,0.78639734
183533,0,0.0020267863
183534,0,0.0004000606
183535,1,0.7725391
183536,0,0.046125837
183537,0,0.016838256
183538,1,0.7887793
183539,1,0.56456757
183540,0,0.026442712
183541,0,0.4816278
183542,0,0.025008319
183543,1,0.7322314
183544,0,0.018480679
183545,0,0.0091452245
183546,1,0.75092995
183547,1,0.6407789
183548,1,0.76259446
183549,1,0.8013587
183550,0,0.45799315
183551,0,0.015464082
183552,0,0.013086154
183553,1,0.5972849
183554,0,0.012626645
183555,0,0.33719656
183556,0,0.04581701
183557,0,0.42959988
183558,0,0.0040648743
183559,0,0.4530122
183560,0,0.45131904
183561,0,0.13245575
183562,1,0.8180619
183563,1,0.83787024
183564,1,0.8002301
183565,0,0.4524809
183566,1,0.5867415
183567,1,0.7393054
183568,1,0.544013
183569,1,0.7994094
183570,1,0.87192947
183571,1,0.5227544
183572,1,0.8462552
183573,0,0.40210295
183574,0,0.018188765
183575,1,0.5079701
183576,1,0.7747525
183577,0,0.3512753
183578,0,0.48697957
183579,1,0.82898813
183580,0,0.38802895
183581,0,0.44002673
183582,1,0.8241395
183583,1,0.61472696
183584,1,0.86089075
183585,0,0.012950933
183586,0,0.21761015
183587,0,0.40093943
183588,1,0.787605
183589,1,0.59655607
183590,1,0.86631715
183591,1,0.6925729
183592,0,0.0042091515
183593,1,0.50399315
183594,0,0.36792973
183595,0,0.2604645
183596,1,0.7931085
183597,0,0.029104203
183598,0,0.010177932
183599,0,0.10473822
183600,0,0.0020655114
183601,1,0.8300811
183602,1,0.5299479
183603,0,0.44913316
183604,0,0.27382097
183605,0,0.004449419
183606,1,0.5353857
183607,0,0.3798084
183608,0,0.0059963213
183609,1,0.6851818
183610,0,0.22782464
183611,1,0.6002812
183612,0,0.31041777
183613,1,0.823119
183614,0,0.031011662
183615,0,0.08518882
183616,1,0.725765
183617,0,0.00092723046
183618,0,0.0010649008
183619,1,0.6554596
183620,0,0.06521333
183621,0,0.015368054
183622,0,0.01148435
183623,0,0.057844214
183624,0,0.24184611
183625,0,0.33001116
183626,1,0.5496254
183627,0,0.031135546
183628,1,0.5727979
183629,0,0.3517859
183630,0,0.45707408
183631,1,0.8285514
183632,0,0.38934028
183633,0,0.013110469
183634,0,0.28193378
183635,1,0.6938823
183636,0,0.01138836
183637,0,0.4308204
183638,1,0.8429886
183639,0,0.14147362
183640,1,0.6598543
183641,1,0.78889596
183642,0,0.007591095
183643,1,0.90622205
183644,1,0.785665
183645,0,0.39304596
183646,0,0.11418522
183647,1,0.68480784
183648,0,0.01921031
183649,1,0.5106712
183650,1,0.94011694
183651,0,0.004517969
183652,1,0.74974686
183653,1,0.76235306
183654,0,0.00059332524
183655,1,0.75506264
183656,0,0.0022146516
183657,1,0.9017802
183658,0,0.3622904
183659,1,0.6945881
183660,1,0.7164674
183661,0,0.47234848
183662,0,0.00586053
183663,1,0.7519581
183664,0,0.0611458
183665,0,0.0006124104
183666,0,0.055096794
183667,1,0.682926
183668,0,0.48530877
183669,0,0.0007643587
183670,1,0.84666127
183671,0,0.008141506
183672,1,0.539521
183673,1,0.5880851
183674,0,0.0005311354
183675,0,0.3501881
183676,1,0.64107233
183677,0,0.007669126
183678,1,0.601854
183679,0,0.19472505
183680,1,0.57922715
183681,1,0.8465379
183682,1,0.8117159
183683,0,0.00929274
183684,1,0.65828276
183685,1,0.58448654
183686,0,0.38786182
183687,0,0.02666503
183688,0,0.02099918
183689,1,0.6813311
183690,0,0.00025391587
183691,0,0.22114669
183692,1,0.9123422
183693,1,0.76664937
183694,0,0.19235979
183695,0,0.49360684
183696,1,0.8508828
183697,0,0.2452754
183698,1,0.84854406
183699,0,0.35906842
183700,0,0.006811292
183701,0,0.0023446712
183702,1,0.6079192
183703,1,0.8693312
183704,0,0.36641502
183705,0,0.027462171
183706,1,0.5760038
183707,1,0.81564546
183708,1,0.5777631
183709,1,0.52995765
183710,1,0.87660295
183711,1,0.56670123
183712,0,0.40304837
183713,0,0.0024800014
183714,0,0.008106991
183715,1,0.7942173
183716,1,0.6587953
183717,1,0.86191976
183718,1,0.53624445
183719,0,0.035170313
183720,0,0.014373072
183721,1,0.76381564
183722,0,0.001320164
183723,0,0.032451916
183724,1,0.5677338
183725,1,0.6314631
183726,1,0.85980344
183727,1,0.5263622
183728,1,0.700208
183729,1,0.7590513
183730,0,0.0010697392
183731,1,0.7078202
183732,0,0.010775923
183733,1,0.8171944
183734,1,0.69055456
183735,0,0.025977198
183736,0,0.07320032
183737,0,0.015284737
183738,0,0.1415542
183739,0,0.295886
183740,0,0.0119624175
183741,1,0.77278185
183742,1,0.6898084
183743,0,0.0048485375
183744,1,0.66623765
183745,0,0.2853455
183746,1,0.50000197
183747,0,0.15650833
183748,0,0.08578666
183749,0,0.090419926
183750,1,0.826824
183751,1,0.66930586
183752,1,0.5358723
183753,0,0.022180587
183754,1,0.6078472
183755,1,0.8015711
183756,0,0.03379192
183757,0,0.0069161677
183758,0,0.29839566
183759,1,0.6352504
183760,1,0.79569775
183761,0,0.021126838
183762,1,0.6453502
183763,1,0.79970795
183764,0,0.34845597
183765,1,0.6143548
183766,1,0.76488227
183767,0,0.0047785705
183768,1,0.6544993
183769,1,0.61000216
183770,1,0.6461964
183771,1,0.5838723
183772,0,0.0025819084
183773,1,0.7348937
183774,0,0.2579307
183775,0,0.00043735196
183776,0,0.0001848154
183777,1,0.86734617
183778,1,0.5883784
183779,1,0.6045735
183780,0,0.17274988
183781,1,0.73111117
183782,0,0.0961681
183783,0,0.13857438
183784,0,0.31811196
183785,0,0.10683107
183786,1,0.7948726
183787,1,0.51787776
183788,1,0.6219181
183789,1,0.8171655
183790,1,0.86647063
183791,0,0.078269064
183792,0,0.13048568
183793,0,0.12522666
183794,0,0.38854277
183795,1,0.80594593
183796,1,0.80150765
183797,0,0.4400761
183798,1,0.75467634
183799,1,0.758566
183800,1,0.7796298
183801,1,0.5338443
183802,0,0.1747625
183803,1,0.563347
183804,0,0.48707065
183805,0,0.38401306
183806,1,0.84303015
183807,0,0.4589589
183808,1,0.79836935
183809,0,0.39905545
183810,1,0.8333453
183811,1,0.63657
183812,0,0.3228763
183813,0,0.04914288
183814,0,0.0037071684
183815,0,0.12228667
183816,0,0.3778863
183817,0,0.091865845
183818,0,0.06417906
183819,1,0.6326595
183820,0,0.40956536
183821,1,0.62484425
183822,1,0.66816664
183823,0,0.003202392
183824,0,0.009287478
183825,1,0.8225851
183826,0,0.48029116
183827,1,0.8831857
183828,1,0.6431787
183829,1,0.7608621
183830,0,0.13970955
183831,1,0.6979271
183832,0,0.023464372
183833,0,0.0008812177
183834,1,0.61822575
183835,0,0.0420619
183836,0,0.0025431374
183837,1,0.6305539
183838,1,0.5865656
183839,1,0.92066664
183840,0,0.016525464
183841,1,0.7008089
183842,1,0.7327083
183843,0,0.051407512
183844,0,0.00746318
183845,1,0.81276864
183846,1,0.5330765
183847,1,0.55956846
183848,1,0.81067336
183849,1,0.6876011
183850,1,0.74699974
183851,1,0.8675608
183852,0,0.00034992918
183853,1,0.677402
183854,1,0.71186125
183855,0,0.4137057
183856,1,0.58755755
183857,1,0.85197234
183858,1,0.68160385
183859,1,0.65682554
183860,0,0.011283536
183861,1,0.7801349
183862,1,0.58280396
183863,1,0.85688025
183864,1,0.8329248
183865,1,0.82128555
183866,1,0.8734215
183867,0,0.0042734626
183868,0,0.100678585
183869,1,0.6366294
183870,1,0.71742576
183871,0,0.04855882
183872,0,0.0015117842
183873,1,0.8692024
183874,0,0.0004489541
183875,1,0.51300687
183876,1,0.5867133
183877,0,0.45536324
183878,0,0.45904097
183879,0,0.33303112
183880,1,0.7903362
183881,1,0.5535106
183882,1,0.5127469
183883,0,0.0056342524
183884,1,0.7277592
183885,1,0.80829334
183886,1,0.5954523
183887,0,0.36480016
183888,1,0.7199191
183889,0,0.013483394
183890,1,0.6595454
183891,1,0.7551699
183892,1,0.6369256
183893,1,0.5349223
183894,0,0.012620522
183895,0,0.001575288
183896,1,0.5406907
183897,0,0.34034768
183898,1,0.73320514
183899,1,0.9127303
183900,1,0.73806936
183901,1,0.93350315
183902,1,0.75038755
183903,0,0.07884952
183904,0,0.007503934
183905,0,0.0020963647
183906,0,0.32484704
183907,0,0.00062234857
183908,1,0.59109133
183909,1,0.7337365
183910,1,0.507544
183911,1,0.818529
183912,1,0.79321367
183913,0,0.010907672
183914,0,0.4622739
183915,0,0.11579939
183916,0,0.008746237
183917,1,0.81608474
183918,1,0.62342393
183919,1,0.7343753
183920,0,0.0018856667
183921,1,0.6873458
183922,1,0.5493421
183923,1,0.5022642
183924,1,0.6430218
183925,1,0.67399085
183926,1,0.6126433
183927,0,0.030158065
183928,0,0.39704928
183929,1,0.5868088
183930,0,0.27651802
183931,1,0.672803
183932,1,0.7574678
183933,1,0.8300777
183934,0,0.006067234
183935,1,0.65863466
183936,0,0.31176955
183937,1,0.63627887
183938,0,0.42104524
183939,1,0.5689783
183940,0,0.0033877608
183941,1,0.7406598
183942,0,0.008650939
183943,1,0.5812572
183944,1,0.6788811
183945,1,0.72539264
183946,0,0.0008782119
183947,0,0.016084919
183948,0,0.005482958
183949,1,0.8050584
183950,1,0.7862636
183951,0,0.15920344
183952,1,0.59881544
183953,1,0.7856509
183954,0,0.4044625
183955,1,0.5564443
183956,0,0.0019461818
183957,1,0.7096179
183958,1,0.79577154
183959,1,0.7460052
183960,0,0.15857154
183961,0,0.41311848
183962,1,0.83772707
183963,1,0.8003083
183964,0,0.25711697
183965,1,0.7208143
183966,0,0.024731498
183967,0,0.14863205
183968,1,0.67923284
183969,1,0.7041825
183970,1,0.74914026
183971,0,0.4935403
183972,0,0.0033918042
183973,0,0.010950741
183974,1,0.76608473
183975,1,0.5923486
183976,0,0.0124733895
183977,0,0.026485445
183978,0,0.0032535784
183979,1,0.67605364
183980,0,0.009703793
183981,1,0.82118016
183982,1,0.6661817
183983,1,0.6257903
183984,1,0.82535565
183985,0,0.002080409
183986,1,0.8498752
183987,1,0.7580745
183988,1,0.50198936
183989,1,0.69268274
183990,0,9.05197e-05
183991,0,0.4513527
183992,1,0.52437884
183993,1,0.84221596
183994,1,0.6405666
183995,0,0.0018972849
183996,1,0.7813297
183997,0,0.0012163416
183998,1,0.56296
183999,1,0.78537804
184000,1,0.54162306
184001,1,0.8193994
184002,1,0.5053514
184003,1,0.78397524
184004,1,0.7456192
184005,1,0.6708258
184006,1,0.622643
184007,0,0.016894728
184008,0,0.11503459
184009,1,0.5637184
184010,0,0.0016306916
184011,0,0.26068586
184012,1,0.63783854
184013,0,0.008305357
184014,0,0.0010372091
184015,1,0.6043519
184016,1,0.69997555
184017,1,0.88940364
184018,0,0.36168584
184019,1,0.786804
184020,1,0.6803645
184021,1,0.59798616
184022,1,0.8159011
184023,0,0.11951863
184024,1,0.7972506
184025,0,0.0011523376
184026,1,0.69455045
184027,1,0.732795
184028,1,0.5110346
184029,1,0.85069543
184030,0,0.32673585
184031,0,0.05680676
184032,0,0.011708526
184033,0,0.28884062
184034,0,0.03921895
184035,0,0.017083677
184036,0,0.009572247
184037,1,0.7333636
184038,0,0.04786492
184039,0,0.02808935
184040,1,0.5094864
184041,0,0.3844863
184042,1,0.5165428
184043,1,0.798603
184044,1,0.69774944
184045,1,0.66117495
184046,0,0.00064468535
184047,0,0.020834245
184048,1,0.75041413
184049,0,0.0019492287
184050,0,0.0055380687
184051,0,0.05149264
184052,1,0.78243476
184053,1,0.6243237
184054,0,0.34693822
184055,1,0.5075288
184056,0,0.46261147
184057,0,0.02152877
184058,1,0.92604774
184059,0,0.32926455
184060,0,0.38082343
184061,0,0.0029354948
184062,0,0.12772088
184063,1,0.75331134
184064,0,0.4974923
184065,1,0.6495256
184066,1,0.8607989
184067,0,0.45732018
184068,1,0.771098
184069,0,0.42409536
184070,0,0.0066549806
184071,0,0.48758736
184072,0,0.4801403
184073,0,0.006281179
184074,1,0.6753304
184075,0,0.43483987
184076,0,0.32841766
184077,1,0.57133865
184078,1,0.8911997
184079,1,0.8320137
184080,1,0.80245286
184081,1,0.6952467
184082,1,0.58597577
184083,1,0.6112059
184084,1,0.7086034
184085,1,0.67230564
184086,0,0.22400597
184087,1,0.58984005
184088,1,0.8144513
184089,0,0.02114769
